t,player_x,obs1_x,obs1_y,obs2_x,obs2_y,obs3_x,obs3_y
19.188,0.4211,0.1028,0.8895,0.8951,0.7455,0.3076,0.5966
19.235,0.4449,0.1028,0.9002,0.8951,0.7564,0.3076,0.6076
19.282,0.4681,0.1028,0.9107,0.8951,0.7671,0.3076,0.6184
19.329,0.4917,0.1028,0.9213,0.8951,0.7779,0.3076,0.6294
19.390,0.4917,0.1028,0.9351,0.8951,0.7918,0.3076,0.6436
19.436,0.4917,0.1028,0.9457,0.8951,0.8026,0.3076,0.6545
19.482,0.5145,0.1028,0.9560,0.8951,0.8131,0.3076,0.6651
19.544,0.5455,0.1028,0.9700,0.8951,0.8273,0.3076,0.6796
19.590,0.5536,0.1028,0.9804,0.8951,0.8378,0.3076,0.6902
19.639,0.5536,0.1028,0.9914,0.8951,0.8490,0.3076,0.7016
19.700,0.5536,0.1028,1.0053,0.8951,0.8631,0.3076,0.7159
19.761,0.5536,0.8951,0.8772,0.3076,0.7302,0.7973,0.5801
19.810,0.5536,0.8951,0.8884,0.3076,0.7415,0.7973,0.5916
19.858,0.5536,0.8951,0.8992,0.3076,0.7526,0.7973,0.6028
19.905,0.5536,0.8951,0.9100,0.3076,0.7635,0.7973,0.6139
19.951,0.5536,0.8951,0.9207,0.3076,0.7744,0.7973,0.6249
20.014,0.5536,0.8951,0.9350,0.3076,0.7889,0.7973,0.6397
20.076,0.5536,0.8951,0.9492,0.3076,0.8033,0.7973,0.6543
20.122,0.5536,0.8951,0.9600,0.3076,0.8142,0.7973,0.6653
20.169,0.5536,0.8951,0.9707,0.3076,0.8252,0.7973,0.6764
20.216,0.5536,0.8951,0.9814,0.3076,0.8360,0.7973,0.6874
20.262,0.5536,0.8951,0.9921,0.3076,0.8468,0.7973,0.6984
20.325,0.5536,0.8951,1.0064,0.3076,0.8613,0.7973,0.7131
20.371,0.5536,0.8951,1.0169,0.3076,0.8720,0.7973,0.7240
20.418,0.5536,0.3076,0.8830,0.7973,0.7351,0.3464,0.5895
20.464,0.5536,0.3076,0.8938,0.7973,0.7461,0.3464,0.6006
20.511,0.5536,0.3076,0.9047,0.7973,0.7571,0.3464,0.6118
20.558,0.5536,0.3076,0.9158,0.7973,0.7683,0.3464,0.6231
20.621,0.5536,0.3076,0.9305,0.7973,0.7832,0.3464,0.6383
20.683,0.5536,0.3076,0.9448,0.7973,0.7978,0.3464,0.6530
20.730,0.5536,0.3076,0.9558,0.7973,0.8089,0.3464,0.6643
20.776,0.5536,0.3076,0.9665,0.7973,0.8198,0.3464,0.6753
20.823,0.5536,0.3076,0.9773,0.7973,0.8307,0.3464,0.6864
20.869,0.5536,0.3076,0.9882,0.7973,0.8417,0.3464,0.6976
20.932,0.5536,0.3076,1.0028,0.7973,0.8566,0.3464,0.7126
20.980,0.5536,0.3076,1.0138,0.7973,0.8678,0.3464,0.7240
21.028,0.5536,0.7973,0.8792,0.3464,0.7355,0.8960,0.5909
21.090,0.5536,0.7973,0.8939,0.3464,0.7504,0.8960,0.6060
21.137,0.5536,0.7973,0.9050,0.3464,0.7617,0.8960,0.6174
21.183,0.5536,0.7973,0.9159,0.3464,0.7728,0.8960,0.6286
21.230,0.5536,0.7973,0.9269,0.3464,0.7840,0.8960,0.6399
21.276,0.5536,0.7973,0.9379,0.3464,0.7951,0.8960,0.6512
21.322,0.5536,0.7973,0.9488,0.3464,0.8061,0.8960,0.6624
21.369,0.5536,0.7973,0.9598,0.3464,0.8172,0.8960,0.6737
21.431,0.5536,0.7973,0.9745,0.3464,0.8322,0.8960,0.6888
21.477,0.5536,0.7973,0.9853,0.3464,0.8432,0.8960,0.6999
21.524,0.5536,0.7973,0.9964,0.3464,0.8544,0.8960,0.7113
21.571,0.5536,0.7973,1.0075,0.3464,0.8656,0.8960,0.7227
21.618,0.5536,0.7973,1.0187,0.3464,0.8770,0.8960,0.7342
21.665,0.5536,0.3464,0.8881,0.8960,0.7455,0.9069,0.5983
21.726,0.5536,0.3464,0.9027,0.8960,0.7603,0.9069,0.6133
21.789,0.5536,0.3464,0.9179,0.8960,0.7757,0.9069,0.6289
21.851,0.5536,0.3464,0.9326,0.8960,0.7906,0.9069,0.6440
21.898,0.5536,0.3464,0.9439,0.8960,0.8020,0.9069,0.6556
21.944,0.5536,0.3464,0.9550,0.8960,0.8133,0.9069,0.6670
22.006,0.5536,0.3464,0.9697,0.8960,0.8283,0.9069,0.6822
22.054,0.5536,0.3464,0.9813,0.8960,0.8400,0.9069,0.6941
22.101,0.5536,0.3464,0.9926,0.8960,0.8515,0.9069,0.7057
22.148,0.5536,0.3464,1.0038,0.8960,0.8628,0.9069,0.7171
22.195,0.5536,0.3464,1.0151,0.8960,0.8743,0.9069,0.7288
22.258,0.5536,0.8960,0.8894,0.9069,0.7442,0.4001,0.5987
22.319,0.5536,0.8960,0.9043,0.9069,0.7592,0.4001,0.6139
22.366,0.5536,0.8960,0.9157,0.9069,0.7707,0.4001,0.6256
22.414,0.5536,0.8960,0.9273,0.9069,0.7825,0.4001,0.6375
22.476,0.5536,0.8960,0.9424,0.9069,0.7978,0.4001,0.6531
22.523,0.5536,0.8960,0.9539,0.9069,0.8095,0.4001,0.6649
22.570,0.5536,0.8960,0.9652,0.9069,0.8209,0.4001,0.6764
22.631,0.5536,0.8960,0.9800,0.9069,0.8360,0.4001,0.6916
22.678,0.5536,0.8960,0.9914,0.9069,0.8475,0.4001,0.7033
22.726,0.5536,0.8960,1.0030,0.9069,0.8592,0.4001,0.7152
22.787,0.5536,0.8960,1.0178,0.9069,0.8742,0.4001,0.7304
22.834,0.5536,0.9069,0.8858,0.4001,0.7422,0.4444,0.6018
22.896,0.5536,0.9069,0.9012,0.4001,0.7576,0.4444,0.6175
22.943,0.5536,0.9069,0.9126,0.4001,0.7692,0.4444,0.6292
23.004,0.5536,0.9069,0.9278,0.4001,0.7846,0.4444,0.6448
23.051,0.5536,0.9069,0.9393,0.4001,0.7963,0.4444,0.6566
23.097,0.5536,0.9069,0.9506,0.4001,0.8078,0.4444,0.6682
23.144,0.5536,0.9069,0.9621,0.4001,0.8194,0.4444,0.6800
23.191,0.5536,0.9069,0.9737,0.4001,0.8311,0.4444,0.6918
23.238,0.5536,0.9069,0.9853,0.4001,0.8429,0.4444,0.7037
23.299,0.5536,0.9069,1.0002,0.4001,0.8579,0.4444,0.7190
23.345,0.5536,0.9069,1.0116,0.4001,0.8695,0.4444,0.7306
23.392,0.5536,0.4001,0.8811,0.4444,0.7425,0.0500,0.6005
23.439,0.5536,0.4001,0.8928,0.4444,0.7543,0.0500,0.6124
23.486,0.5536,0.4001,0.9046,0.4444,0.7662,0.0500,0.6245
23.532,0.5536,0.4001,0.9161,0.4444,0.7778,0.0500,0.6362
23.579,0.5536,0.4001,0.9277,0.4444,0.7896,0.0500,0.6482
23.626,0.5536,0.4001,0.9394,0.4444,0.8014,0.0500,0.6601
23.674,0.5536,0.4001,0.9514,0.4444,0.8136,0.0500,0.6724
23.734,0.5536,0.4001,0.9662,0.4444,0.8286,0.0500,0.6876
23.781,0.5536,0.4001,0.9780,0.4444,0.8404,0.0500,0.6996
23.827,0.5536,0.4001,0.9895,0.4444,0.8521,0.0500,0.7114
23.889,0.5536,0.4001,1.0048,0.4444,0.8676,0.0500,0.7271
23.936,0.5536,0.4001,1.0164,0.4444,0.8794,0.0500,0.7390
23.984,0.5536,0.4444,0.8916,0.0500,0.7514,0.7865,0.6154
24.031,0.5536,0.4444,0.9033,0.0500,0.7632,0.7865,0.6274
24.077,0.5536,0.4444,0.9151,0.0500,0.7751,0.7865,0.6395
24.139,0.5536,0.4444,0.9306,0.0500,0.7908,0.7865,0.6553
24.186,0.5536,0.4444,0.9424,0.0500,0.8027,0.7865,0.6674
24.232,0.5536,0.4444,0.9540,0.0500,0.8145,0.7865,0.6793
24.278,0.5536,0.4444,0.9656,0.0500,0.8262,0.7865,0.6911
24.324,0.5536,0.4444,0.9773,0.0500,0.8380,0.7865,0.7031
24.371,0.5536,0.4444,0.9891,0.0500,0.8500,0.7865,0.7152
24.418,0.5536,0.4444,1.0010,0.0500,0.8620,0.7865,0.7273
24.464,0.5536,0.4444,1.0125,0.0500,0.8737,0.7865,0.7392
24.527,0.5536,0.0500,0.8899,0.7865,0.7555,0.2050,0.6135
24.577,0.5536,0.0500,0.9023,0.7865,0.7681,0.2050,0.6263
24.638,0.5536,0.0500,0.9179,0.7865,0.7839,0.2050,0.6422
24.684,0.5536,0.0500,0.9299,0.7865,0.7960,0.2050,0.6544
24.731,0.5536,0.0500,0.9418,0.7865,0.8081,0.2050,0.6666
24.794,0.5536,0.0500,0.9578,0.7865,0.8242,0.2050,0.6829
24.840,0.5536,0.0500,0.9695,0.7865,0.8361,0.2050,0.6950
24.888,0.5694,0.0500,0.9817,0.7865,0.8484,0.2050,0.7074
24.934,0.5926,0.0500,0.9935,0.7865,0.8603,0.2050,0.7195
24.981,0.5926,0.0500,1.0054,0.7865,0.8724,0.2050,0.7316
25.043,0.5926,0.7865,0.8883,0.2050,0.7478,0.8100,0.6122
25.090,0.5926,0.7865,0.9005,0.2050,0.7601,0.8100,0.6246
25.153,0.5926,0.7865,0.9167,0.2050,0.7764,0.8100,0.6411
25.200,0.5926,0.7865,0.9289,0.2050,0.7888,0.8100,0.6536
25.246,0.5926,0.7865,0.9408,0.2050,0.8008,0.8100,0.6657
25.293,0.5926,0.7865,0.9529,0.2050,0.8130,0.8100,0.6781
25.355,0.5926,0.7865,0.9689,0.2050,0.8292,0.8100,0.6945
25.404,0.5926,0.7865,0.9815,0.2050,0.8419,0.8100,0.7073
25.451,0.5926,0.7865,0.9936,0.2050,0.8542,0.8100,0.7197
25.513,0.5926,0.7865,1.0096,0.2050,0.8703,0.8100,0.7360
25.576,0.5926,0.2050,0.8867,0.8100,0.7526,0.4446,0.6159
25.624,0.5926,0.2050,0.8992,0.8100,0.7652,0.4446,0.6286
25.685,0.5926,0.2050,0.9151,0.8100,0.7813,0.4446,0.6449
25.731,0.5926,0.2050,0.9272,0.8100,0.7935,0.4446,0.6572
25.778,0.5926,0.2050,0.9393,0.8100,0.8058,0.4446,0.6696
25.825,0.5926,0.2050,0.9516,0.8100,0.8182,0.4446,0.6822
25.889,0.5926,0.2050,0.9682,0.8100,0.8349,0.4446,0.6991
25.950,0.5926,0.2050,0.9843,0.8100,0.8512,0.4446,0.7155
25.998,0.5926,0.2050,0.9967,0.8100,0.8638,0.4446,0.7282
26.045,0.5926,0.2050,1.0090,0.8100,0.8762,0.4446,0.7408
26.092,0.5926,0.8100,0.8885,0.4446,0.7532,0.0339,0.6150
26.140,0.5926,0.8100,0.9013,0.4446,0.7661,0.0339,0.6280
26.188,0.5926,0.8100,0.9138,0.4446,0.7788,0.0339,0.6408
26.235,0.5926,0.8100,0.9263,0.4446,0.7914,0.0339,0.6535
26.298,0.5926,0.8100,0.9427,0.4446,0.8079,0.0339,0.6702
26.344,0.5926,0.8100,0.9549,0.4446,0.8203,0.0339,0.6828
26.390,0.5926,0.8100,0.9671,0.4446,0.8326,0.0339,0.6952
26.451,0.5926,0.8100,0.9832,0.4446,0.8488,0.0339,0.7116
26.498,0.5926,0.8100,0.9953,0.4446,0.8611,0.0339,0.7240
26.545,0.5926,0.8100,1.0078,0.4446,0.8737,0.0339,0.7367
26.591,0.5926,0.4446,0.8861,0.0339,0.7492,0.3375,0.6172
26.638,0.5926,0.4446,0.8985,0.0339,0.7617,0.3375,0.6298
26.699,0.5926,0.4446,0.9149,0.0339,0.7782,0.3375,0.6465
26.762,0.5926,0.4446,0.9316,0.0339,0.7951,0.3375,0.6636
26.809,0.5926,0.4446,0.9440,0.0339,0.8077,0.3375,0.6763
26.856,0.5926,0.4446,0.9565,0.0339,0.8203,0.3375,0.6890
26.903,0.5926,0.4446,0.9690,0.0339,0.8330,0.3375,0.7018
26.950,0.5926,0.4446,0.9815,0.0339,0.8456,0.3375,0.7145
27.011,0.5926,0.4446,0.9978,0.0339,0.8620,0.3375,0.7311
27.058,0.5926,0.4446,1.0103,0.0339,0.8746,0.3375,0.7438
27.104,0.5926,0.0339,0.8870,0.3375,0.7564,0.0447,0.6224
27.151,0.5926,0.0339,0.8995,0.3375,0.7690,0.0447,0.6352
27.212,0.5926,0.0339,0.9160,0.3375,0.7857,0.0447,0.6520
27.259,0.5926,0.0339,0.9285,0.3375,0.7983,0.0447,0.6648
27.306,0.5926,0.0339,0.9412,0.3375,0.8111,0.0447,0.6777
27.353,0.5926,0.0339,0.9539,0.3375,0.8239,0.0447,0.6906
27.399,0.5926,0.0339,0.9663,0.3375,0.8365,0.0447,0.7033
27.446,0.5926,0.0339,0.9788,0.3375,0.8491,0.0447,0.7161
27.494,0.5926,0.0339,0.9918,0.3375,0.8623,0.0447,0.7293
27.556,0.5926,0.0339,1.0083,0.3375,0.8789,0.0447,0.7461
27.603,0.5926,0.3375,0.8917,0.0447,0.7590,0.3601,0.6283
27.665,0.5926,0.3375,0.9087,0.0447,0.7762,0.3601,0.6456
27.714,0.5926,0.3375,0.9219,0.0447,0.7896,0.3601,0.6591
27.761,0.5926,0.3375,0.9347,0.0447,0.8025,0.3601,0.6722
27.824,0.5926,0.3375,0.9518,0.0447,0.8198,0.3601,0.6896
27.886,0.5926,0.3375,0.9686,0.0447,0.8367,0.3601,0.7066
27.936,0.5836,0.3375,0.9822,0.0447,0.8504,0.3601,0.7205
27.996,0.5537,0.3375,0.9985,0.0447,0.8668,0.3601,0.7371
28.043,0.5537,0.3375,1.0112,0.0447,0.8797,0.3601,0.7500
28.089,0.5537,0.0447,0.8923,0.3601,0.7628,0.8852,0.6343
28.136,0.5537,0.0447,0.9052,0.3601,0.7757,0.8852,0.6474
28.188,0.5439,0.0447,0.9194,0.3601,0.7901,0.8852,0.6619
28.232,0.5302,0.0447,0.9313,0.3601,0.8021,0.8852,0.6740
28.295,0.5302,0.0447,0.9486,0.3601,0.8196,0.8852,0.6916
28.343,0.5302,0.0447,0.9618,0.3601,0.8329,0.8852,0.7051
28.390,0.5302,0.0447,0.9747,0.3601,0.8459,0.8852,0.7181
28.451,0.5302,0.0447,0.9914,0.3601,0.8628,0.8852,0.7352
28.512,0.5302,0.0447,1.0082,0.3601,0.8797,0.8852,0.7523
28.574,0.5302,0.3601,0.8969,0.8852,0.7696,0.7322,0.6347
28.622,0.5302,0.3601,0.9102,0.8852,0.7830,0.7322,0.6482
28.670,0.5302,0.3601,0.9235,0.8852,0.7964,0.7322,0.6617
28.718,0.5302,0.3601,0.9366,0.8852,0.8097,0.7322,0.6751
28.764,0.5302,0.3601,0.9494,0.8852,0.8226,0.7322,0.6881
28.810,0.5302,0.3601,0.9622,0.8852,0.8355,0.7322,0.7011
28.856,0.5157,0.3601,0.9747,0.8852,0.8481,0.7322,0.7139
28.904,0.4915,0.3601,0.9881,0.8852,0.8616,0.7322,0.7275
28.968,0.4753,0.3601,1.0057,0.8852,0.8794,0.7322,0.7455
29.014,0.4753,0.3601,1.0185,0.8852,0.8922,0.7322,0.7584
29.062,0.4753,0.8852,0.9055,0.7322,0.7718,0.6440,0.6425
29.122,0.4599,0.8852,0.9223,0.7322,0.7888,0.6440,0.6596
29.169,0.4364,0.8852,0.9354,0.7322,0.8019,0.6440,0.6729
29.230,0.4364,0.8852,0.9525,0.7322,0.8192,0.6440,0.6903
29.293,0.4364,0.8852,0.9700,0.7322,0.8368,0.6440,0.7081
29.340,0.4364,0.8852,0.9831,0.7322,0.8501,0.6440,0.7215
29.388,0.4364,0.8852,0.9964,0.7322,0.8635,0.6440,0.7350
29.434,0.4364,0.8852,1.0095,0.7322,0.8767,0.6440,0.7483
29.482,0.4364,0.7322,0.8900,0.6440,0.7617,0.9167,0.6306
29.544,0.4052,0.7322,0.9075,0.6440,0.7794,0.9167,0.6485
29.590,0.3822,0.7322,0.9205,0.6440,0.7925,0.9167,0.6617
29.636,0.3822,0.7322,0.9335,0.6440,0.8056,0.9167,0.6749
29.684,0.3822,0.7322,0.9468,0.6440,0.8190,0.9167,0.6884
29.730,0.3822,0.7322,0.9599,0.6440,0.8323,0.9167,0.7018
29.794,0.3822,0.7322,0.9778,0.6440,0.8504,0.9167,0.7200
29.841,0.3822,0.7322,0.9910,0.6440,0.8636,0.9167,0.7334
29.888,0.3903,0.7322,1.0042,0.6440,0.8769,0.9167,0.7468
29.935,0.4138,0.7322,1.0174,0.6440,0.8903,0.9167,0.7603
29.982,0.4138,0.6440,0.9036,0.9167,0.7737,0.6643,0.6493
30.029,0.4138,0.6440,0.9169,0.9167,0.7872,0.6643,0.6628
30.090,0.4138,0.6440,0.9343,0.9167,0.8046,0.6643,0.6804
30.137,0.4291,0.6440,0.9476,0.9167,0.8181,0.6643,0.6940
30.185,0.4534,0.6440,0.9614,0.9167,0.8320,0.6643,0.7080
30.247,0.4534,0.6440,0.9788,0.9167,0.8496,0.6643,0.7257
30.293,0.4534,0.6440,0.9919,0.9167,0.8628,0.6643,0.7391
30.339,0.4534,0.6440,1.0051,0.9167,0.8760,0.6643,0.7524
30.385,0.4534,0.6440,1.0180,0.9167,0.8891,0.6643,0.7656
30.431,0.4534,0.9167,0.9023,0.6643,0.7789,0.0747,0.6572
30.474,0.4667,0.9167,0.9146,0.6643,0.7913,0.0747,0.6696
30.510,0.4847,0.9167,0.9248,0.6643,0.8016,0.0747,0.6801
30.570,0.5001,0.9167,0.9422,0.6643,0.8191,0.0747,0.6977
30.618,0.5001,0.9167,0.9557,0.6643,0.8328,0.0747,0.7115
30.665,0.5001,0.9167,0.9691,0.6643,0.8462,0.0747,0.7251
30.712,0.5001,0.9167,0.9826,0.6643,0.8599,0.0747,0.7388
30.759,0.5001,0.9167,0.9961,0.6643,0.8734,0.0747,0.7525
30.820,0.5001,0.9167,1.0136,0.6643,0.8910,0.0747,0.7702
30.868,0.4761,0.6643,0.9049,0.0747,0.7841,0.1726,0.6616
30.924,0.4607,0.6643,0.9211,0.0747,0.8005,0.1726,0.6781
30.975,0.4607,0.6643,0.9359,0.0747,0.8154,0.1726,0.6931
31.022,0.4607,0.6643,0.9494,0.0747,0.8291,0.1726,0.7069
31.069,0.4607,0.6643,0.9630,0.0747,0.8427,0.1726,0.7206
31.131,0.4607,0.6643,0.9807,0.0747,0.8606,0.1726,0.7386
31.178,0.4842,0.6643,0.9942,0.0747,0.8742,0.1726,0.7524
31.222,0.4923,0.6643,1.0070,0.0747,0.8871,0.1726,0.7653
31.255,0.4923,0.6643,1.0166,0.0747,0.8968,0.1726,0.7751
31.301,0.4923,0.0747,0.9101,0.1726,0.7886,0.3442,0.6649
31.363,0.4923,0.0747,0.9281,0.1726,0.8067,0.3442,0.6831
31.411,0.4923,0.0747,0.9420,0.1726,0.8207,0.3442,0.6972
31.474,0.4923,0.0747,0.9603,0.1726,0.8391,0.3442,0.7158
31.536,0.4923,0.0747,0.9785,0.1726,0.8574,0.3442,0.7342
31.583,0.4923,0.0747,0.9921,0.1726,0.8712,0.3442,0.7481
31.630,0.4923,0.0747,1.0056,0.1726,0.8848,0.3442,0.7618
31.677,0.4923,0.1726,0.8985,0.3442,0.7756,0.9643,0.6524
31.724,0.4923,0.1726,0.9123,0.3442,0.7895,0.9643,0.6664
31.770,0.4923,0.1726,0.9257,0.3442,0.8031,0.9643,0.6801
31.818,0.4923,0.1726,0.9397,0.3442,0.8172,0.9643,0.6943
31.880,0.4923,0.1726,0.9580,0.3442,0.8356,0.9643,0.7128
31.943,0.4923,0.1726,0.9764,0.3442,0.8541,0.9643,0.7315
32.005,0.4923,0.1726,0.9946,0.3442,0.8725,0.9643,0.7500
32.053,0.4923,0.1726,1.0086,0.3442,0.8866,0.9643,0.7642
32.115,0.4923,0.3442,0.9051,0.9643,0.7828,0.7691,0.6709
32.179,0.4923,0.3442,0.9238,0.9643,0.8017,0.7691,0.6900
32.241,0.4923,0.3442,0.9420,0.9643,0.8201,0.7691,0.7084
32.288,0.4923,0.3442,0.9560,0.9643,0.8341,0.7691,0.7226
32.334,0.4923,0.3442,0.9696,0.9643,0.8478,0.7691,0.7363
32.381,0.4923,0.3442,0.9833,0.9643,0.8616,0.7691,0.7503
32.428,0.4923,0.3442,0.9973,0.9643,0.8757,0.7691,0.7644
32.475,0.4771,0.3442,1.0111,0.9643,0.8896,0.7691,0.7784
32.521,0.4540,0.9643,0.9034,0.7691,0.7923,0.5937,0.6755
32.570,0.4377,0.9643,0.9178,0.7691,0.8069,0.5937,0.6902
32.617,0.4377,0.9643,0.9318,0.7691,0.8209,0.5937,0.7044
32.676,0.4237,0.9643,0.9494,0.7691,0.8386,0.5937,0.7222
32.711,0.4061,0.9643,0.9599,0.7691,0.8492,0.5937,0.7328
32.758,0.3828,0.9643,0.9737,0.7691,0.8631,0.5937,0.7469
32.804,0.3594,0.9643,0.9876,0.7691,0.8771,0.5937,0.7609
32.865,0.3290,0.9643,1.0057,0.7691,0.8953,0.5937,0.7793
32.912,0.3209,0.7691,0.9092,0.5937,0.7933,0.6556,0.6769
32.961,0.3209,0.7691,0.9238,0.5937,0.8080,0.6556,0.6917
33.023,0.3209,0.7691,0.9425,0.5937,0.8267,0.6556,0.7106
33.072,0.3048,0.7691,0.9570,0.5937,0.8414,0.6556,0.7253
33.133,0.2738,0.7691,0.9755,0.5937,0.8600,0.6556,0.7441
33.196,0.2738,0.7691,0.9942,0.5937,0.8789,0.6556,0.7631
33.257,0.2738,0.7691,1.0125,0.5937,0.8972,0.6556,0.7815
33.318,0.2738,0.5937,0.9156,0.6556,0.8001,0.5134,0.6820
33.352,0.2650,0.5937,0.9258,0.6556,0.8103,0.5134,0.6924
33.411,0.2354,0.5937,0.9437,0.6556,0.8283,0.5134,0.7104
33.474,0.2354,0.5937,0.9628,0.6556,0.8475,0.5134,0.7298
33.521,0.2354,0.5937,0.9768,0.6556,0.8616,0.5134,0.7440
33.567,0.2354,0.5937,0.9906,0.6556,0.8755,0.5134,0.7580
33.630,0.2354,0.5937,1.0096,0.6556,0.8946,0.5134,0.7772
33.676,0.2354,0.6556,0.9086,0.5134,0.7913,0.3631,0.6769
33.724,0.2354,0.6556,0.9233,0.5134,0.8061,0.3631,0.6917
33.771,0.2354,0.6556,0.9373,0.5134,0.8202,0.3631,0.7060
33.818,0.2354,0.6556,0.9516,0.5134,0.8345,0.3631,0.7204
33.879,0.2354,0.6556,0.9701,0.5134,0.8532,0.3631,0.7392
33.941,0.2354,0.6556,0.9889,0.5134,0.8721,0.3631,0.7582
34.003,0.2354,0.6556,1.0077,0.5134,0.8911,0.3631,0.7773
34.065,0.2354,0.5134,0.9101,0.3631,0.7964,0.1650,0.6858
34.112,0.2354,0.5134,0.9244,0.3631,0.8109,0.1650,0.7003
34.158,0.2354,0.5134,0.9384,0.3631,0.8249,0.1650,0.7144
34.220,0.2354,0.5134,0.9574,0.3631,0.8440,0.1650,0.7337
34.282,0.2354,0.5134,0.9763,0.3631,0.8630,0.1650,0.7528
34.328,0.2354,0.5134,0.9903,0.3631,0.8771,0.1650,0.7670
34.374,0.2354,0.5134,1.0043,0.3631,0.8912,0.1650,0.7812
34.421,0.2354,0.5134,1.0186,0.3631,0.9056,0.1650,0.7956
34.482,0.2354,0.3631,0.9244,0.1650,0.8146,0.7013,0.7069
34.529,0.2354,0.3631,0.9390,0.1650,0.8292,0.7013,0.7216
34.591,0.2354,0.3631,0.9580,0.1650,0.8483,0.7013,0.7409
34.639,0.2354,0.3631,0.9726,0.1650,0.8631,0.7013,0.7557
34.685,0.2435,0.3631,0.9870,0.1650,0.8775,0.7013,0.7702
34.746,0.2739,0.3631,1.0056,0.1650,0.8962,0.7013,0.7890
34.793,0.2739,0.1650,0.9106,0.7013,0.8035,0.4200,0.6916
34.839,0.2739,0.1650,0.9250,0.7013,0.8180,0.4200,0.7061
34.900,0.2739,0.1650,0.9438,0.7013,0.8368,0.4200,0.7251
34.947,0.2739,0.1650,0.9584,0.7013,0.8516,0.4200,0.7399
35.009,0.2739,0.1650,0.9774,0.7013,0.8707,0.4200,0.7591
35.056,0.2739,0.1650,0.9919,0.7013,0.8853,0.4200,0.7738
35.117,0.2739,0.1650,1.0108,0.7013,0.9042,0.4200,0.7929
35.178,0.2739,0.7013,0.9232,0.4200,0.8120,0.3559,0.7083
35.225,0.2585,0.7013,0.9379,0.4200,0.8267,0.3559,0.7231
35.273,0.2347,0.7013,0.9527,0.4200,0.8416,0.3559,0.7381
35.320,0.2109,0.7013,0.9675,0.4200,0.8565,0.3559,0.7531
35.368,0.1871,0.7013,0.9823,0.4200,0.8714,0.3559,0.7680
35.413,0.1871,0.7013,0.9964,0.4200,0.8856,0.3559,0.7823
35.476,0.1871,0.7013,1.0159,0.4200,0.9052,0.3559,0.8020
35.523,0.1871,0.4200,0.9199,0.3559,0.8168,0.8152,0.7168
35.585,0.1871,0.4200,0.9395,0.3559,0.8365,0.8152,0.7367
35.632,0.1871,0.4200,0.9540,0.3559,0.8510,0.8152,0.7513
35.679,0.1871,0.4200,0.9686,0.3559,0.8658,0.8152,0.7661
35.740,0.1871,0.4200,0.9878,0.3559,0.8851,0.8152,0.7855
35.803,0.1871,0.4200,1.0074,0.3559,0.9048,0.8152,0.8053
35.851,0.1871,0.3559,0.9200,0.8152,0.8206,0.5208,0.7167
35.898,0.1871,0.3559,0.9349,0.8152,0.8356,0.5208,0.7317
35.944,0.1871,0.3559,0.9493,0.8152,0.8501,0.5208,0.7463
35.991,0.2103,0.3559,0.9639,0.8152,0.8648,0.5208,0.7611
36.054,0.2418,0.3559,0.9837,0.8152,0.8847,0.5208,0.7811
36.100,0.2568,0.3559,0.9983,0.8152,0.8994,0.5208,0.7959
36.161,0.2568,0.3559,1.0174,0.8152,0.9186,0.5208,0.8152
36.207,0.2568,0.8152,0.9333,0.5208,0.8300,0.9424,0.7253
36.255,0.2568,0.8152,0.9483,0.5208,0.8451,0.9424,0.7405
36.301,0.2568,0.8152,0.9629,0.5208,0.8598,0.9424,0.7553
36.348,0.2568,0.8152,0.9777,0.5208,0.8746,0.9424,0.7702
36.395,0.2568,0.8152,0.9927,0.5208,0.8898,0.9424,0.7854
36.458,0.2568,0.8152,1.0125,0.5208,0.9096,0.9424,0.8054
36.520,0.2568,0.5208,0.9294,0.9424,0.8253,0.0866,0.7202
36.568,0.2568,0.5208,0.9445,0.9424,0.8405,0.0866,0.7355
36.614,0.2568,0.5208,0.9592,0.9424,0.8553,0.0866,0.7503
36.660,0.2568,0.5208,0.9739,0.9424,0.8701,0.0866,0.7652
36.706,0.2568,0.5208,0.9886,0.9424,0.8848,0.0866,0.7800
36.754,0.2568,0.5208,1.0036,0.9424,0.8999,0.0866,0.7951
36.800,0.2568,0.5208,1.0185,0.9424,0.9148,0.0866,0.8102
36.863,0.2568,0.9424,0.9348,0.0866,0.8303,0.0376,0.7346
36.910,0.2568,0.9424,0.9499,0.0866,0.8454,0.0376,0.7498
36.972,0.2568,0.9424,0.9696,0.0866,0.8652,0.0376,0.7697
37.020,0.2568,0.9424,0.9851,0.0866,0.8808,0.0376,0.7854
37.068,0.2568,0.9424,1.0003,0.0866,0.8960,0.0376,0.8007
37.115,0.2568,0.9424,1.0153,0.0866,0.9112,0.0376,0.8159
37.164,0.2568,0.0866,0.9269,0.0376,0.8317,0.5971,0.7352
37.225,0.2568,0.0866,0.9465,0.0376,0.8514,0.5971,0.7551
37.272,0.2568,0.0866,0.9617,0.0376,0.8666,0.5971,0.7703
37.319,0.2568,0.0866,0.9767,0.0376,0.8817,0.5971,0.7855
37.380,0.2568,0.0866,0.9964,0.0376,0.9015,0.5971,0.8055
37.427,0.2417,0.0866,1.0114,0.0376,0.9166,0.5971,0.8205
37.474,0.2182,0.0376,0.9317,0.5971,0.8358,0.4376,0.7393
